TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-01-14T00:00:20Z,16.03,46.41,100,0,36.67,103.35,50.00,730.00,420,19.72,36.91,null,null,null
2022-01-14T00:01:20Z,16.04,46.48,99,0,35.93,103.35,52.00,746.00,419,19.72,36.91,null,null,null
2022-01-14T00:02:20Z,16.03,46.53,100,0,33.83,103.35,54.00,759.00,421,19.74,36.90,null,null,null
2022-01-14T00:03:20Z,16.04,46.52,100,0,33.32,103.36,54.00,759.00,419,19.74,36.90,null,null,null
2022-01-14T00:04:20Z,16.03,46.39,99,0,37.32,103.35,54.00,759.00,417,19.74,36.85,5,10,10
2022-01-14T00:05:20Z,16.00,46.45,99,0,32.87,103.35,48.00,717.00,415,19.72,36.86,null,null,null
2022-01-14T00:06:20Z,16.01,46.45,99,0,32.39,103.36,50.00,733.00,415,19.72,36.81,null,null,null
2022-01-14T00:07:20Z,16.01,46.48,100,0,31.97,103.36,53.00,754.00,416,19.71,36.78,null,null,null
2022-01-14T00:08:20Z,15.97,46.46,100,0,34.02,103.35,53.00,754.00,415,19.71,36.83,null,null,null
2022-01-14T00:09:20Z,15.97,46.46,99,0,32.39,103.35,52.00,746.00,413,19.69,36.80,6,9,11
2022-01-14T00:10:20Z,15.96,46.49,100,0,33.31,103.34,48.00,717.00,416,19.68,36.84,null,null,null
2022-01-14T00:11:20Z,15.99,46.42,100,0,33.09,103.35,50.00,733.00,416,19.69,36.83,null,null,null
2022-01-14T00:12:20Z,16.00,46.35,99,0,34.93,103.35,52.00,746.00,418,19.71,36.84,null,null,null
2022-01-14T00:13:20Z,15.97,46.30,100,0,36.55,103.34,52.00,746.00,419,19.65,36.74,null,null,null
2022-01-14T00:14:20Z,15.97,46.37,100,0,32.48,103.35,50.00,733.00,418,19.65,36.78,7,12,13
2022-01-14T00:15:20Z,15.99,46.43,100,0,34.24,103.35,48.00,717.00,418,19.67,36.78,null,null,null
2022-01-14T00:16:20Z,16.00,46.34,100,0,31.58,103.36,50.00,733.00,418,19.67,36.75,null,null,null
2022-01-14T00:17:20Z,15.99,46.43,100,0,33.73,103.36,52.00,746.00,417,19.65,36.78,null,null,null
2022-01-14T00:18:20Z,15.96,46.32,99,0,34.84,103.36,52.00,746.00,418,19.62,36.75,null,null,null
2022-01-14T00:19:22Z,15.94,46.39,99,0,35.28,103.36,48.00,717.00,421,19.67,36.80,7,13,13
2022-01-14T00:20:22Z,15.94,46.35,99,0,33.95,103.36,53.00,754.00,420,19.64,36.79,null,null,null
2022-01-14T00:21:22Z,15.93,46.29,100,0,33.46,103.36,50.00,730.00,419,19.64,36.76,null,null,null
2022-01-14T00:22:22Z,15.93,46.28,100,0,33.32,103.37,50.00,733.00,420,19.64,36.72,null,null,null
2022-01-14T00:23:22Z,15.87,46.27,100,0,34.60,103.37,45.00,697.00,420,19.62,36.69,null,null,null
2022-01-14T00:24:22Z,15.89,46.24,100,0,34.44,103.37,46.00,704.00,421,19.62,36.66,6,9,10
2022-01-14T00:25:22Z,15.90,46.22,99,0,32.13,103.37,50.00,732.00,421,19.60,36.69,null,null,null
2022-01-14T00:26:22Z,15.89,46.24,99,0,34.11,103.37,50.00,732.00,418,19.61,36.75,null,null,null
2022-01-14T00:27:22Z,15.91,46.21,99,0,34.76,103.37,50.00,732.00,418,19.62,36.68,null,null,null
2022-01-14T00:28:22Z,15.91,46.16,100,0,34.33,103.37,46.00,706.00,418,19.62,36.66,null,null,null
2022-01-14T00:29:22Z,15.89,46.28,100,0,33.34,103.37,46.00,706.00,416,19.61,36.68,7,11,14
2022-01-14T00:30:22Z,15.91,46.21,100,0,32.10,103.36,47.00,712.00,417,19.60,36.69,null,null,null
2022-01-14T00:31:22Z,15.90,46.18,99,0,33.06,103.37,51.00,740.00,418,19.60,36.66,null,null,null
2022-01-14T00:32:22Z,15.90,46.19,99,0,33.09,103.36,49.00,726.00,417,19.60,36.69,null,null,null
2022-01-14T00:33:22Z,15.89,46.24,99,0,32.36,103.37,49.00,726.00,418,19.58,36.63,null,null,null
2022-01-14T00:34:22Z,15.86,46.25,100,0,34.30,103.37,43.00,688.00,418,19.57,36.60,7,11,11
2022-01-14T00:35:22Z,15.83,46.24,100,0,32.69,103.37,46.00,704.00,417,19.57,36.66,null,null,null
2022-01-14T00:36:22Z,15.83,46.25,100,0,33.86,103.37,50.00,732.00,418,19.56,36.66,null,null,null
2022-01-14T00:37:22Z,15.81,46.21,100,0,31.16,103.37,46.00,704.00,417,19.57,36.62,null,null,null
2022-01-14T00:38:22Z,15.83,46.26,100,0,34.92,103.37,46.00,706.00,418,19.56,36.69,null,null,null
2022-01-14T00:39:22Z,15.83,46.31,99,0,34.32,103.37,42.00,682.00,420,19.57,36.65,6,10,11
2022-01-14T00:40:22Z,15.81,46.21,100,0,33.74,103.37,45.00,697.00,419,19.56,36.63,null,null,null
