TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-10-23T00:00:29Z,17.64,72.72,100,0,40.21,100.27,92.00,1007.00,825,21.00,59.61,null,null,null
2022-10-23T00:01:29Z,17.65,72.67,100,0,35.02,100.27,105.00,1095.00,821,20.97,59.63,null,null,null
2022-10-23T00:02:29Z,17.62,72.70,100,0,33.65,100.27,103.00,1077.00,817,20.97,59.65,null,null,null
2022-10-23T00:03:29Z,17.64,72.71,100,0,38.92,100.27,100.00,1060.00,814,20.98,59.63,0,2,2
2022-10-23T00:04:29Z,17.64,72.67,100,0,35.57,100.27,107.00,1107.00,811,20.95,59.60,null,null,null
2022-10-23T00:05:29Z,17.65,72.72,100,0,38.30,100.26,103.00,1077.00,810,20.98,59.62,null,null,null
2022-10-23T00:06:29Z,17.64,72.72,100,0,38.44,100.27,107.00,1107.00,811,20.98,59.62,null,null,null
2022-10-23T00:07:29Z,17.62,72.69,100,0,31.59,100.26,107.00,1107.00,809,20.98,59.60,null,null,null
2022-10-23T00:08:29Z,17.62,72.71,100,0,34.07,100.26,100.00,1060.00,807,20.97,59.64,2,2,2
2022-10-23T00:09:29Z,17.62,72.71,100,0,32.50,100.26,104.00,1083.00,808,20.97,59.62,null,null,null
2022-10-23T00:10:29Z,17.62,72.69,100,0,32.92,100.26,104.00,1083.00,810,20.97,59.62,null,null,null
2022-10-23T00:11:29Z,17.62,72.67,100,0,42.00,100.26,95.00,1029.00,812,20.95,59.65,null,null,null
2022-10-23T00:12:29Z,17.64,72.73,100,0,38.34,100.26,105.00,1095.00,812,20.94,59.55,null,null,null
2022-10-23T00:13:29Z,17.60,72.68,100,0,36.00,100.26,104.00,1083.00,810,20.97,59.59,3,4,4
2022-10-23T00:14:29Z,17.64,72.69,100,0,34.59,100.26,95.00,1029.00,808,20.95,59.54,null,null,null
2022-10-23T00:15:29Z,17.62,72.68,100,0,37.09,100.26,105.00,1095.00,804,20.95,59.55,null,null,null
2022-10-23T00:16:29Z,17.62,72.65,100,0,43.04,100.26,107.00,1107.00,805,20.95,59.52,null,null,null
2022-10-23T00:17:29Z,17.64,72.66,100,0,36.76,100.25,98.00,1047.00,806,20.95,59.60,null,null,null
2022-10-23T00:18:29Z,17.60,72.67,100,0,36.30,100.26,92.00,1007.00,808,20.94,59.58,1,1,1
2022-10-23T00:19:29Z,17.62,72.67,100,0,31.74,100.26,110.00,1128.00,805,20.95,59.59,null,null,null
2022-10-23T00:20:29Z,17.67,72.67,100,0,38.54,100.26,98.00,1047.00,805,20.93,59.57,null,null,null
2022-10-23T00:21:29Z,17.65,72.59,100,0,37.41,100.26,105.00,1095.00,804,20.94,59.55,null,null,null
2022-10-23T00:22:29Z,17.62,72.59,100,0,39.99,100.25,105.00,1095.00,800,20.94,59.57,null,null,null
2022-10-23T00:23:29Z,17.64,72.60,100,0,36.40,100.25,98.00,1047.00,802,20.95,59.57,1,2,2
2022-10-23T00:24:29Z,17.64,72.61,100,0,35.89,100.26,107.00,1107.00,805,20.94,59.57,null,null,null
2022-10-23T00:25:29Z,17.64,72.56,100,0,35.08,100.26,107.00,1107.00,803,20.95,59.58,null,null,null
2022-10-23T00:26:29Z,17.62,72.60,100,0,38.96,100.26,100.00,1060.00,800,20.94,59.54,null,null,null
2022-10-23T00:27:29Z,17.61,72.57,100,0,38.85,100.26,103.00,1077.00,798,20.94,59.53,null,null,null
2022-10-23T00:28:29Z,17.62,72.59,100,0,33.92,100.25,105.00,1095.00,795,20.95,59.53,0,0,0
2022-10-23T00:29:29Z,17.62,72.58,100,0,36.55,100.25,98.00,1047.00,789,20.95,59.55,null,null,null
2022-10-23T00:30:29Z,17.64,72.54,100,0,40.14,100.25,100.00,1060.00,785,20.95,59.55,null,null,null
2022-10-23T00:31:29Z,17.62,72.56,100,0,38.96,100.25,100.00,1060.00,783,20.93,59.57,null,null,null
2022-10-23T00:32:29Z,17.62,72.54,100,0,38.73,100.25,95.00,1029.00,776,20.94,59.52,null,null,null
2022-10-23T00:33:29Z,17.60,72.54,100,0,39.18,100.25,100.00,1060.00,774,20.93,59.53,2,2,2
2022-10-23T00:34:29Z,17.64,72.55,100,0,36.73,100.25,100.00,1060.00,772,20.94,59.55,null,null,null
2022-10-23T00:35:29Z,17.61,72.56,100,0,32.79,100.25,92.00,1007.00,772,20.94,59.53,null,null,null
2022-10-23T00:36:29Z,17.61,72.56,100,0,38.83,100.25,98.00,1047.00,769,20.93,59.52,null,null,null
2022-10-23T00:37:29Z,17.61,72.56,100,0,30.32,100.25,100.00,1060.00,765,20.94,59.48,null,null,null
2022-10-23T00:38:29Z,17.61,72.57,100,0,34.51,100.25,95.00,1029.00,760,20.94,59.53,0,0,0
2022-10-23T00:39:29Z,17.61,72.50,100,0,36.10,100.25,96.00,1035.00,758,20.91,59.52,null,null,null
