TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2021-10-04T00:00:49Z,21.76,49.98,100,0,40.27,99.37,2.00,416.00,426,24.22,40.20,0,0,0
2021-10-04T00:01:49Z,21.77,49.95,100,0,43.53,99.37,1.00,411.00,423,24.22,40.17,null,null,null
2021-10-04T00:02:49Z,21.77,49.96,100,0,42.34,99.37,1.00,411.00,424,24.22,40.14,null,null,null
2021-10-04T00:03:49Z,21.77,49.96,100,0,42.98,99.38,1.00,407.00,423,24.23,40.20,null,null,null
2021-10-04T00:04:49Z,21.74,50.02,100,0,39.41,99.38,1.00,407.00,422,24.22,40.21,null,null,null
2021-10-04T00:05:49Z,21.76,49.99,100,0,42.38,99.38,1.00,411.00,422,24.23,40.17,0,0,0
2021-10-04T00:06:49Z,21.76,49.96,100,0,42.62,99.38,1.00,407.00,421,24.22,40.17,null,null,null
2021-10-04T00:07:49Z,21.77,50.01,100,0,40.45,99.39,2.00,416.00,418,24.23,40.17,null,null,null
2021-10-04T00:08:49Z,21.76,49.96,99,0,38.84,99.39,1.00,411.00,422,24.23,40.16,null,null,null
2021-10-04T00:09:49Z,21.77,49.96,100,0,40.68,99.39,0.00,402.00,422,24.22,40.20,null,null,null
2021-10-04T00:10:49Z,21.79,49.94,99,0,44.58,99.39,1.00,411.00,420,24.20,40.18,0,0,0
2021-10-04T00:11:49Z,21.74,49.95,100,0,41.51,99.39,1.00,411.00,422,24.22,40.15,null,null,null
2021-10-04T00:12:49Z,21.80,49.95,100,0,39.35,99.39,2.00,418.00,422,24.22,40.21,null,null,null
2021-10-04T00:13:49Z,21.79,49.95,100,0,41.46,99.39,0.00,402.00,421,24.22,40.15,null,null,null
2021-10-04T00:14:49Z,21.77,49.96,100,0,40.37,99.39,1.00,411.00,418,24.22,40.15,null,null,null
2021-10-04T00:15:49Z,21.76,49.99,100,0,39.96,99.39,2.00,416.00,418,24.22,40.18,0,0,0
2021-10-04T00:16:49Z,21.77,49.96,100,0,45.29,99.39,1.00,411.00,418,24.23,40.17,null,null,null
2021-10-04T00:17:49Z,21.79,49.93,100,0,40.97,99.40,1.00,411.00,413,24.23,40.17,null,null,null
2021-10-04T00:18:49Z,21.77,49.94,100,0,40.79,99.40,1.00,411.00,412,24.20,40.15,null,null,null
2021-10-04T00:19:49Z,21.77,50.03,100,0,44.17,99.39,1.00,411.00,410,24.20,40.18,null,null,null
2021-10-04T00:20:49Z,21.74,50.03,100,0,40.42,99.40,1.00,411.00,413,24.23,40.18,0,0,0
2021-10-04T00:21:49Z,21.76,49.91,100,0,41.59,99.40,2.00,418.00,417,24.22,40.18,null,null,null
2021-10-04T00:22:49Z,21.74,49.99,100,0,43.11,99.40,0.00,402.00,417,24.20,40.19,null,null,null
2021-10-04T00:23:49Z,21.79,49.99,100,0,42.50,99.40,1.00,411.00,416,24.22,40.17,null,null,null
2021-10-04T00:24:49Z,21.76,49.94,100,0,40.80,99.40,2.00,416.00,416,24.23,40.16,null,null,null
2021-10-04T00:25:49Z,21.74,49.98,99,0,44.75,99.40,2.00,416.00,413,24.22,40.20,0,0,0
2021-10-04T00:26:49Z,21.76,50.00,100,0,44.19,99.40,2.00,416.00,415,24.19,40.17,null,null,null
2021-10-04T00:27:49Z,21.76,49.98,99,0,42.25,99.40,0.00,403.00,414,24.22,40.20,null,null,null
2021-10-04T00:28:49Z,21.77,49.97,100,0,37.24,99.40,2.00,416.00,415,24.20,40.14,null,null,null
2021-10-04T00:29:49Z,21.74,49.94,99,0,39.31,99.41,2.00,416.00,415,24.22,40.17,null,null,null
2021-10-04T00:30:49Z,21.74,50.01,100,0,37.72,99.41,2.00,418.00,417,24.20,40.15,0,0,0
2021-10-04T00:31:49Z,21.77,49.95,100,0,43.32,99.41,2.00,414.00,417,24.22,40.14,null,null,null
2021-10-04T00:32:49Z,21.76,49.97,100,0,38.80,99.41,0.00,402.00,417,24.22,40.17,null,null,null
2021-10-04T00:33:49Z,21.73,49.97,100,0,41.86,99.41,3.00,420.00,416,24.22,40.17,null,null,null
2021-10-04T00:34:49Z,21.77,50.01,100,0,39.42,99.41,2.00,418.00,415,24.20,40.18,null,null,null
2021-10-04T00:35:49Z,21.72,50.00,100,0,38.82,99.42,2.00,416.00,418,24.20,40.17,0,0,0
2021-10-04T00:36:49Z,21.76,49.98,100,0,42.98,99.41,0.00,403.00,418,24.22,40.18,null,null,null
2021-10-04T00:37:49Z,21.77,49.97,100,0,38.38,99.41,2.00,416.00,416,24.22,40.18,null,null,null
2021-10-04T00:38:49Z,21.76,49.94,100,0,43.15,99.42,2.00,416.00,416,24.25,40.23,null,null,null
2021-10-04T00:39:49Z,21.76,49.97,100,0,39.40,99.42,2.00,416.00,417,24.20,40.17,null,null,null
2021-10-04T00:40:49Z,21.72,49.99,100,0,40.71,99.43,1.00,411.00,419,24.19,40.17,0,0,0
