TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-10-08T00:00:44Z,15.33,69.56,100,0,34.38,100.96,208.00,1552.00,880,18.50,59.29,null,null,null
2022-10-08T00:01:44Z,15.33,69.55,100,0,31.58,100.96,208.00,1552.00,880,18.50,59.27,null,null,null
2022-10-08T00:02:44Z,15.29,69.58,100,0,34.48,100.96,208.00,1552.00,879,18.50,59.26,null,null,null
2022-10-08T00:03:44Z,15.29,69.57,100,0,32.49,100.96,208.00,1552.00,878,18.48,59.25,0,3,4
2022-10-08T00:04:44Z,15.29,69.60,100,0,33.25,100.96,208.00,1552.00,878,18.48,59.24,null,null,null
2022-10-08T00:05:44Z,15.30,69.49,100,0,32.58,100.96,205.00,1547.00,876,18.44,59.20,null,null,null
2022-10-08T00:06:44Z,15.28,69.55,100,0,36.19,100.96,205.00,1547.00,875,18.47,59.24,null,null,null
2022-10-08T00:07:44Z,15.30,69.53,100,0,29.41,100.96,198.00,1539.00,877,18.47,59.23,null,null,null
2022-10-08T00:08:44Z,15.29,69.53,100,0,34.22,100.96,211.00,1556.00,874,18.44,59.23,0,5,6
2022-10-08T00:09:44Z,15.29,69.57,100,0,34.22,100.96,205.00,1547.00,873,18.47,59.24,null,null,null
2022-10-08T00:10:44Z,15.29,69.55,100,0,32.24,100.96,197.00,1537.00,871,18.46,59.21,null,null,null
2022-10-08T00:11:44Z,15.28,69.51,100,0,35.33,100.96,208.00,1552.00,874,18.44,59.22,null,null,null
2022-10-08T00:12:50Z,15.28,69.51,100,0,38.18,100.96,211.00,1556.00,872,18.44,59.22,null,null,null
2022-10-08T00:13:50Z,15.25,69.53,100,0,32.58,100.96,197.00,1537.00,871,18.44,59.22,0,0,2
2022-10-08T00:14:50Z,15.28,69.56,100,0,32.69,100.97,205.00,1547.00,871,18.47,59.26,null,null,null
2022-10-08T00:15:50Z,15.25,69.52,100,0,31.45,100.97,211.00,1556.00,868,18.46,59.23,null,null,null
2022-10-08T00:16:50Z,15.26,69.49,100,0,27.55,100.97,198.00,1539.00,868,18.43,59.21,null,null,null
2022-10-08T00:17:50Z,15.25,69.50,100,0,32.69,100.97,211.00,1556.00,864,18.44,59.22,null,null,null
2022-10-08T00:18:50Z,15.22,69.49,100,0,38.48,100.97,211.00,1556.00,861,18.40,59.25,0,1,4
2022-10-08T00:19:50Z,15.23,69.57,100,0,33.08,100.97,203.00,1544.00,864,18.43,59.23,null,null,null
2022-10-08T00:20:50Z,15.23,69.47,100,0,33.71,100.97,214.00,1560.00,859,18.41,59.20,null,null,null
2022-10-08T00:21:50Z,15.20,69.50,100,0,38.09,100.97,214.00,1560.00,859,18.41,59.21,null,null,null
2022-10-08T00:22:50Z,15.22,69.49,100,0,37.14,100.97,196.00,1536.00,860,18.41,59.18,null,null,null
2022-10-08T00:23:50Z,15.22,69.47,100,0,31.55,100.97,214.00,1560.00,860,18.38,59.20,0,2,2
2022-10-08T00:24:50Z,15.20,69.53,100,0,33.28,100.98,214.00,1560.00,858,18.38,59.21,null,null,null
2022-10-08T00:25:50Z,15.25,69.48,100,0,31.40,100.98,196.00,1536.00,856,18.37,59.19,null,null,null
2022-10-08T00:26:50Z,15.22,69.44,100,0,33.09,100.98,202.00,1543.00,856,18.38,59.20,null,null,null
2022-10-08T00:27:50Z,15.19,69.46,100,0,33.12,100.98,218.00,1564.00,855,18.37,59.13,null,null,null
2022-10-08T00:28:50Z,15.20,69.48,100,0,35.59,100.98,193.00,1532.00,856,18.35,59.15,0,3,4
2022-10-08T00:29:50Z,15.20,69.52,100,0,31.51,100.98,203.00,1544.00,855,18.37,59.16,null,null,null
2022-10-08T00:30:50Z,15.19,69.43,100,0,35.46,100.98,215.00,1560.00,854,18.38,59.18,null,null,null
2022-10-08T00:31:50Z,15.20,69.46,100,0,32.60,100.99,196.00,1536.00,855,18.34,59.16,null,null,null
2022-10-08T00:32:50Z,15.22,69.47,100,0,34.45,100.99,203.00,1544.00,852,18.37,59.16,null,null,null
2022-10-08T00:33:50Z,15.19,69.44,100,0,33.77,100.99,215.00,1560.00,853,18.37,59.16,0,1,2
2022-10-08T00:34:55Z,15.18,69.48,99,0,35.49,100.99,193.00,1532.00,856,18.37,59.16,null,null,null
2022-10-08T00:35:55Z,15.19,69.44,100,0,35.32,100.99,201.00,1543.00,853,18.34,59.17,null,null,null
2022-10-08T00:36:55Z,15.19,69.39,100,0,33.53,100.99,214.00,1560.00,851,18.33,59.18,null,null,null
2022-10-08T00:37:55Z,15.18,69.43,100,0,32.51,101.00,214.00,1560.00,853,18.34,59.19,null,null,null
2022-10-08T00:38:55Z,15.15,69.47,100,0,35.08,101.00,214.00,1560.00,853,18.37,59.16,0,0,3
2022-10-08T00:39:55Z,15.15,69.51,100,0,38.29,101.00,203.00,1544.00,858,18.34,59.16,null,null,null
