TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-10-23T03:00:49Z,17.55,75.40,100,0,40.13,100.08,null,null,1092,20.55,64.77,4,7,8
2022-10-23T03:01:49Z,17.61,75.33,100,0,28.34,100.08,null,null,1068,20.56,64.78,null,null,null
2022-10-23T03:02:49Z,17.59,75.23,100,0,33.75,100.07,null,null,1063,20.55,64.74,null,null,null
2022-10-23T03:03:49Z,17.65,75.19,100,0,34.81,100.07,null,null,1054,20.55,64.71,null,null,null
2022-10-23T03:04:49Z,17.65,75.11,100,0,38.76,100.07,null,null,1047,20.55,64.78,null,null,null
2022-10-23T03:05:49Z,17.66,75.07,100,0,30.96,100.07,111.00,1131.00,1038,20.54,64.74,3,11,17
2022-10-23T03:06:49Z,17.69,75.07,100,0,31.80,100.07,226.00,1575.00,1029,20.52,64.70,null,null,null
2022-10-23T03:07:49Z,17.73,74.96,100,0,34.41,100.07,222.00,1571.00,1017,20.54,64.73,null,null,null
2022-10-23T03:08:49Z,17.73,74.90,100,0,33.61,100.07,209.00,1553.00,1004,20.52,64.72,null,null,null
2022-10-23T03:09:49Z,17.73,74.90,100,0,31.17,100.07,217.00,1563.00,995,20.51,64.74,null,null,null
2022-10-23T03:10:49Z,17.71,74.84,100,0,31.98,100.06,214.00,1560.00,987,20.49,64.72,3,8,11
2022-10-23T03:11:49Z,17.73,74.85,100,0,32.85,100.07,209.00,1553.00,977,20.51,64.71,null,null,null
2022-10-23T03:12:49Z,17.75,74.76,100,0,32.72,100.07,206.00,1548.00,967,20.49,64.72,null,null,null
2022-10-23T03:13:49Z,17.76,74.73,100,0,30.13,100.07,178.00,1509.00,960,20.49,64.71,null,null,null
2022-10-23T03:14:49Z,17.75,74.72,100,0,32.58,100.07,174.00,1504.00,952,20.48,64.68,null,null,null
2022-10-23T03:15:49Z,17.75,74.72,100,0,33.46,100.07,170.00,1497.00,940,20.49,64.69,3,8,10
2022-10-23T03:16:49Z,17.75,74.70,100,0,34.07,100.07,155.00,1420.00,934,20.46,64.69,null,null,null
2022-10-23T03:17:49Z,17.76,74.64,100,0,35.43,100.06,164.00,1482.00,922,20.48,64.68,null,null,null
2022-10-23T03:18:49Z,17.75,74.60,100,0,32.67,100.06,161.00,1458.00,916,20.48,64.67,null,null,null
2022-10-23T03:19:49Z,17.76,74.59,100,0,30.41,100.06,158.00,1441.00,910,20.46,64.67,null,null,null
2022-10-23T03:20:49Z,17.73,74.56,100,0,33.02,100.07,153.00,1408.00,900,20.46,64.69,2,7,9
2022-10-23T03:21:49Z,17.75,74.57,100,0,30.77,100.06,177.00,1507.00,895,20.46,64.69,null,null,null
2022-10-23T03:22:49Z,17.77,74.48,100,0,30.99,100.06,148.00,1376.00,892,20.46,64.63,null,null,null
2022-10-23T03:23:49Z,17.77,74.49,100,0,35.31,100.07,143.00,1345.00,887,20.46,64.63,null,null,null
2022-10-23T03:24:53Z,17.77,74.46,100,0,34.67,100.07,132.00,1270.00,884,20.45,64.68,null,null,null
2022-10-23T03:25:53Z,17.72,74.47,100,0,32.64,100.07,136.00,1295.00,879,20.42,64.62,2,7,13
2022-10-23T03:26:53Z,17.75,74.42,100,0,29.71,100.07,157.00,1432.00,877,20.44,64.65,null,null,null
2022-10-23T03:27:53Z,17.76,74.40,100,0,30.34,100.07,136.00,1295.00,874,20.44,64.64,null,null,null
2022-10-23T03:28:53Z,17.77,74.39,100,0,34.36,100.07,132.00,1270.00,870,20.44,64.63,null,null,null
2022-10-23T03:29:53Z,17.75,74.36,100,0,30.12,100.07,131.00,1262.00,863,20.44,64.63,null,null,null
2022-10-23T03:30:53Z,17.75,74.37,100,0,30.70,100.07,131.00,1262.00,858,20.42,64.61,2,5,8
2022-10-23T03:31:53Z,17.73,74.42,100,0,32.84,100.07,127.00,1235.00,855,20.42,64.63,null,null,null
2022-10-23T03:32:53Z,17.75,74.31,100,0,32.85,100.07,134.00,1281.00,850,20.42,64.60,null,null,null
2022-10-23T03:33:53Z,17.71,74.37,100,0,31.60,100.06,120.00,1191.00,846,20.41,64.59,null,null,null
2022-10-23T03:34:53Z,17.68,74.41,100,0,34.06,100.06,137.00,1302.00,843,20.44,64.60,null,null,null
2022-10-23T03:35:53Z,17.65,74.42,100,0,28.77,100.06,136.00,1295.00,841,20.41,64.59,1,4,7
2022-10-23T03:36:53Z,17.66,74.46,100,0,28.14,100.07,132.00,1270.00,834,20.39,64.56,null,null,null
2022-10-23T03:37:53Z,17.62,74.42,100,0,36.38,100.07,132.00,1270.00,829,20.38,64.57,null,null,null
2022-10-23T03:38:53Z,17.62,74.43,100,0,34.40,100.07,132.00,1270.00,826,20.41,64.58,null,null,null
2022-10-23T03:39:53Z,17.59,74.47,100,0,29.69,100.07,130.00,1259.00,820,20.39,64.58,null,null,null
2022-10-23T03:40:53Z,17.55,74.51,100,0,33.57,100.07,128.00,1245.00,815,20.36,64.54,2,6,7
