TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-10-15T00:00:01Z,15.90,66.97,100,0,38.34,99.65,85.00,961.00,656,18.96,57.73,null,null,null
2022-10-15T00:01:05Z,15.87,66.98,100,0,38.84,99.65,70.00,865.00,653,18.94,57.77,0,0,1
2022-10-15T00:02:05Z,15.87,66.94,100,0,41.30,99.65,70.00,865.00,653,18.91,57.75,null,null,null
2022-10-15T00:03:05Z,15.88,66.92,100,0,31.00,99.64,88.00,981.00,650,18.92,57.75,null,null,null
2022-10-15T00:04:05Z,15.86,66.93,100,0,32.80,99.64,90.00,992.00,647,18.91,57.70,null,null,null
2022-10-15T00:05:05Z,15.83,66.92,100,0,34.18,99.64,78.00,915.00,647,18.91,57.70,null,null,null
2022-10-15T00:06:05Z,15.83,66.92,100,0,42.37,99.64,83.00,945.00,648,18.89,57.70,0,0,2
2022-10-15T00:07:05Z,15.83,66.88,100,0,37.25,99.63,88.00,981.00,648,18.88,57.70,null,null,null
2022-10-15T00:08:05Z,15.83,66.88,100,0,37.99,99.63,90.00,992.00,650,18.88,57.69,null,null,null
2022-10-15T00:09:05Z,15.81,66.86,100,0,33.93,99.63,90.00,992.00,644,18.86,57.69,null,null,null
2022-10-15T00:10:05Z,15.80,66.85,100,0,41.91,99.63,81.00,933.00,644,18.85,57.65,null,null,null
2022-10-15T00:11:05Z,15.76,66.87,100,0,31.56,99.63,88.00,981.00,643,18.84,57.67,0,1,3
2022-10-15T00:12:05Z,15.77,66.85,100,0,36.46,99.63,88.00,981.00,642,18.84,57.63,null,null,null
2022-10-15T00:13:05Z,15.77,66.77,100,0,34.17,99.63,88.00,981.00,640,18.82,57.63,null,null,null
2022-10-15T00:14:05Z,15.77,66.79,100,0,33.83,99.63,86.00,970.00,640,18.84,57.61,null,null,null
2022-10-15T00:15:05Z,15.74,66.80,100,0,34.52,99.62,86.00,970.00,640,18.82,57.58,null,null,null
2022-10-15T00:16:05Z,15.71,66.84,100,0,33.06,99.62,100.00,1062.00,635,18.78,57.61,1,2,3
2022-10-15T00:17:05Z,15.74,66.81,100,0,32.42,99.62,90.00,997.00,629,18.81,57.60,null,null,null
2022-10-15T00:18:05Z,15.73,66.70,100,0,34.37,99.62,100.00,1062.00,624,18.78,57.53,null,null,null
2022-10-15T00:19:05Z,15.71,66.74,100,0,35.55,99.62,101.00,1065.00,622,18.76,57.58,null,null,null
2022-10-15T00:20:05Z,15.73,66.73,100,0,40.57,99.62,99.00,1053.00,620,18.76,57.53,null,null,null
2022-10-15T00:21:05Z,15.67,66.75,100,0,41.07,99.62,90.00,992.00,617,18.75,57.49,0,1,2
2022-10-15T00:22:05Z,15.68,66.68,100,0,38.20,99.62,96.00,1032.00,613,18.74,57.55,null,null,null
2022-10-15T00:23:09Z,15.68,66.67,100,0,43.10,99.62,96.00,1032.00,615,18.74,57.54,null,null,null
2022-10-15T00:24:09Z,15.67,66.62,100,0,35.16,99.61,93.00,1014.00,612,18.74,57.50,null,null,null
2022-10-15T00:25:09Z,15.66,66.68,100,0,34.24,99.61,86.00,967.00,608,18.71,57.49,null,null,null
2022-10-15T00:26:09Z,15.63,66.62,100,0,48.30,99.61,92.00,1007.00,606,18.68,57.44,0,1,1
2022-10-15T00:27:09Z,15.63,66.53,100,0,33.71,99.62,90.00,992.00,606,18.68,57.44,null,null,null
2022-10-15T00:28:09Z,15.63,66.53,100,0,32.69,99.61,86.00,967.00,598,18.67,57.43,null,null,null
2022-10-15T00:29:09Z,15.61,66.51,100,0,36.45,99.61,86.00,967.00,592,18.64,57.43,null,null,null
2022-10-15T00:30:09Z,15.60,66.51,100,0,32.74,99.60,85.00,959.00,589,18.64,57.42,null,null,null
2022-10-15T00:31:09Z,15.57,66.52,100,0,37.59,99.59,81.00,935.00,586,18.62,57.41,0,0,0
2022-10-15T00:32:09Z,15.59,66.44,100,0,32.10,99.59,81.00,935.00,583,18.62,57.37,null,null,null
2022-10-15T00:33:09Z,15.57,66.40,100,0,33.39,99.58,75.00,897.00,582,18.60,57.34,null,null,null
2022-10-15T00:34:09Z,15.56,66.35,100,0,33.15,99.58,79.00,925.00,577,18.55,57.33,null,null,null
2022-10-15T00:35:09Z,15.50,66.35,100,0,35.00,99.58,78.00,918.00,570,18.57,57.31,null,null,null
2022-10-15T00:36:09Z,15.49,66.40,100,0,34.53,99.58,75.00,897.00,567,18.53,57.28,0,0,0
2022-10-15T00:37:09Z,15.50,66.29,100,0,33.69,99.57,73.00,885.00,564,18.51,57.30,null,null,null
2022-10-15T00:38:09Z,15.51,66.24,100,0,33.71,99.57,73.00,885.00,561,18.51,57.25,null,null,null
2022-10-15T00:39:09Z,15.47,66.24,100,0,35.70,99.57,72.00,874.00,555,18.50,57.25,null,null,null
2022-10-15T00:40:09Z,15.46,66.22,100,0,null,99.57,66.00,834.00,551,18.47,57.26,null,null,null
