TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-10-05T00:00:18Z,19.98,66.48,100,0,31.82,99.44,227,1578,775,23.03,56.68,null,null,null
2022-10-05T00:01:18Z,19.96,66.54,100,0,32.01,99.45,227,1578,768,23,56.65,null,null,null
2022-10-05T00:02:18Z,19.92,66.62,100,0,29.48,99.45,230,1582,761,23,56.7,null,null,null
2022-10-05T00:03:22Z,19.87,66.66,100,0,34.9,99.44,223,1572,753,22.94,56.65,4,10,15
2022-10-05T00:04:22Z,19.87,66.4,100,0,30.86,99.44,209,1555,743,22.97,56.68,null,null,null
2022-10-05T00:05:22Z,19.87,66.53,100,0,31.82,99.44,220,1567,738,22.93,56.7,null,null,null
2022-10-05T00:06:22Z,19.84,66.6,100,0,32.3,99.44,214,1560,732,22.89,56.73,null,null,null
2022-10-05T00:07:22Z,19.84,66.65,100,0,32.18,99.44,190,1527,724,22.89,56.69,null,null,null
2022-10-05T00:08:22Z,19.78,66.72,100,0,30.6,99.43,209,1555,715,22.84,56.73,3,8,13
2022-10-05T00:09:22Z,19.78,66.47,100,0,31.59,99.43,204,1546,712,22.86,56.77,null,null,null
2022-10-05T00:10:22Z,19.78,66.59,100,0,31.36,99.43,207,1550,709,22.8,56.74,null,null,null
2022-10-05T00:11:22Z,19.75,66.63,100,0,31.7,99.43,198,1539,708,22.82,56.8,null,null,null
2022-10-05T00:12:22Z,19.74,66.69,100,0,32.16,99.43,198,1539,707,22.79,56.81,null,null,null
2022-10-05T00:13:22Z,19.67,66.76,100,0,30.32,99.43,220,1568,705,22.76,56.8,1,5,6
2022-10-05T00:14:22Z,19.7,66.51,100,0,35.56,99.43,199,1540,699,22.73,56.81,null,null,null
2022-10-05T00:15:22Z,19.7,66.69,100,0,29.3,99.42,204,1547,694,22.7,56.81,null,null,null
2022-10-05T00:16:22Z,19.64,66.75,100,0,32.22,99.42,202,1543,691,22.69,56.9,null,null,null
2022-10-05T00:17:22Z,19.61,66.82,100,0,32.42,99.42,208,1552,688,22.69,56.9,null,null,null
2022-10-05T00:18:22Z,19.6,66.83,100,0,32.41,99.42,205,1547,682,22.66,56.89,1,4,5
2022-10-05T00:19:22Z,19.57,66.67,100,0,30.12,99.42,202,1543,674,22.63,56.92,null,null,null
2022-10-05T00:20:22Z,19.6,66.74,100,0,31.44,99.42,204,1547,669,22.63,56.95,null,null,null
2022-10-05T00:21:22Z,19.57,66.79,100,0,28.52,99.42,202,1543,669,22.62,56.97,null,null,null
2022-10-05T00:22:22Z,19.54,66.88,100,0,34.21,99.4,202,1543,676,22.6,56.99,null,null,null
2022-10-05T00:23:22Z,19.51,66.94,100,0,33.62,99.41,199,1540,679,22.59,57.01,1,4,7
2022-10-05T00:24:22Z,19.53,66.82,100,0,31.51,99.4,196,1535,676,22.58,57.01,null,null,null
2022-10-05T00:25:22Z,19.5,66.87,100,0,37.89,99.41,196,1535,676,22.56,57.05,null,null,null
2022-10-05T00:26:22Z,19.47,66.92,100,0,39.52,99.4,193,1531,674,22.55,57.09,null,null,null
2022-10-05T00:27:22Z,19.47,67,100,0,32.94,99.4,193,1531,670,22.53,57.13,null,null,null
2022-10-05T00:28:22Z,19.43,66.98,100,0,30.32,99.4,190,1527,667,22.51,57.09,0,4,5
2022-10-05T00:29:22Z,19.41,66.92,100,0,34.56,99.39,187,1523,663,22.49,57.08,null,null,null
2022-10-05T00:30:22Z,19.41,67,100,0,31.64,99.39,187,1523,663,22.47,57.19,null,null,null
2022-10-05T00:31:22Z,19.39,67.03,100,0,32.31,99.39,187,1523,660,22.47,57.15,null,null,null
2022-10-05T00:32:22Z,19.37,67.07,100,0,33.07,99.39,184,1518,659,22.47,57.19,null,null,null
2022-10-05T00:33:22Z,19.33,67.08,100,0,33.06,99.39,184,1518,660,22.46,57.17,0,3,4
2022-10-05T00:34:22Z,19.33,67.02,100,0,31.03,99.38,170,1497,655,22.43,57.18,null,null,null
2022-10-05T00:35:22Z,19.35,67.07,100,0,32.39,99.39,170,1497,651,22.42,57.22,null,null,null
2022-10-05T00:36:22Z,19.33,67.1,100,0,32.71,99.39,167,1499,649,22.42,57.24,null,null,null
2022-10-05T00:37:22Z,19.27,67.14,100,0,31.37,99.38,176,1506,647,22.39,57.23,null,null,null
2022-10-05T00:38:22Z,19.27,67.19,100,0,34.44,99.39,176,1506,641,22.39,57.26,0,1,1
2022-10-05T00:39:22Z,19.29,67.08,100,0,31.29,99.39,172,1501,637,22.36,57.24,null,null,null
2022-10-05T00:40:22Z,19.27,67.15,100,0,30.66,99.37,178,1511,639,22.36,57.29,null,null,null
2022-10-05T00:41:22Z,19.25,67.21,100,0,32.65,99.38,178,1511,638,22.35,57.3,null,null,null
2022-10-05T00:42:22Z,19.23,67.17,100,0,32.55,99.37,178,1511,638,22.35,57.34,null,null,null
