TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-03-08T00:00:19Z,21.86,31.03,99,0,43.01,101.27,5.00,433.00,362,24.06,23.46,0,0,0
2022-03-08T00:01:19Z,21.84,31.04,99,0,42.95,101.26,2.00,414.00,362,24.06,23.46,null,null,null
2022-03-08T00:02:19Z,21.85,31.06,99,0,44.53,101.26,5.00,433.00,362,24.06,23.43,null,null,null
2022-03-08T00:03:19Z,21.84,31.01,99,0,38.91,101.27,1.00,408.00,363,24.04,23.43,null,null,null
2022-03-08T00:04:19Z,21.81,31.00,99,0,39.03,101.27,1.00,408.00,362,24.04,23.40,null,null,null
2022-03-08T00:05:19Z,21.80,31.04,99,0,35.86,101.26,5.00,436.00,365,24.04,23.47,0,0,0
2022-03-08T00:06:19Z,21.82,31.06,99,0,40.05,101.27,3.00,425.00,363,24.03,23.46,null,null,null
2022-03-08T00:07:19Z,21.85,31.03,99,0,40.10,101.27,5.00,433.00,363,24.04,23.41,null,null,null
2022-03-08T00:08:19Z,21.84,31.01,99,0,44.07,101.27,5.00,436.00,361,24.04,23.46,null,null,null
2022-03-08T00:09:19Z,21.82,31.00,99,0,36.47,101.27,3.00,425.00,361,24.04,23.43,null,null,null
2022-03-08T00:10:19Z,21.81,31.01,99,0,38.23,101.27,3.00,425.00,364,24.06,23.41,0,0,0
2022-03-08T00:11:19Z,21.82,30.98,99,0,43.90,101.26,0.00,405.00,360,24.03,23.38,null,null,null
2022-03-08T00:12:19Z,21.91,31.00,99,0,41.16,101.25,5.00,433.00,359,24.06,23.41,null,null,null
2022-03-08T00:13:19Z,21.85,31.03,99,0,39.25,101.25,3.00,425.00,359,24.02,23.43,null,null,null
2022-03-08T00:14:19Z,21.84,30.98,99,0,40.42,101.26,3.00,425.00,359,24.03,23.44,null,null,null
2022-03-08T00:15:19Z,21.81,31.01,99,0,43.91,101.26,3.00,425.00,360,24.04,23.46,0,0,0
2022-03-08T00:16:19Z,21.82,30.97,99,0,36.14,101.25,2.00,417.00,360,24.04,23.40,null,null,null
2022-03-08T00:17:19Z,21.85,30.96,99,0,33.50,101.25,3.00,425.00,359,24.03,23.40,null,null,null
2022-03-08T00:18:19Z,21.82,31.01,99,0,35.39,101.25,2.00,417.00,357,24.04,23.40,null,null,null
2022-03-08T00:19:19Z,21.84,31.02,99,0,40.11,101.25,3.00,425.00,359,24.06,23.43,null,null,null
2022-03-08T00:20:19Z,21.82,30.98,99,0,39.89,101.24,0.00,400.00,361,24.04,23.41,0,0,0
2022-03-08T00:21:19Z,21.82,30.97,99,0,46.47,101.25,2.00,417.00,363,24.04,23.35,null,null,null
2022-03-08T00:22:19Z,21.84,31.02,99,0,39.99,101.24,3.00,422.00,367,24.03,23.38,null,null,null
2022-03-08T00:23:19Z,21.82,30.99,99,0,36.40,101.24,3.00,422.00,372,24.04,23.40,null,null,null
2022-03-08T00:24:19Z,21.82,31.00,99,0,44.31,101.24,3.00,422.00,368,24.02,23.38,null,null,null
2022-03-08T00:25:19Z,21.81,30.98,99,0,41.81,101.23,2.00,417.00,368,24.06,23.43,0,0,0
2022-03-08T00:26:19Z,21.80,30.97,99,0,40.74,101.24,2.00,414.00,366,24.04,23.40,null,null,null
2022-03-08T00:27:19Z,21.84,30.93,99,0,35.25,101.23,0.00,400.00,368,24.03,23.37,null,null,null
2022-03-08T00:28:19Z,21.82,30.97,99,0,40.17,101.23,3.00,424.00,366,24.03,23.38,null,null,null
2022-03-08T00:29:19Z,21.85,31.00,99,0,38.94,101.23,1.00,410.00,364,24.06,23.40,null,null,null
2022-03-08T00:30:19Z,21.80,31.00,99,0,40.23,101.22,3.00,420.00,365,24.03,23.38,0,1,2
2022-03-08T00:31:19Z,21.82,30.97,99,0,35.40,101.22,2.00,416.00,364,24.03,23.37,null,null,null
2022-03-08T00:32:19Z,21.85,30.93,99,0,45.15,101.22,2.00,416.00,366,24.03,23.38,null,null,null
2022-03-08T00:33:19Z,21.84,30.95,99,0,36.33,101.21,3.00,420.00,366,24.04,23.38,null,null,null
2022-03-08T00:34:19Z,21.81,30.93,99,0,35.39,101.21,0.00,402.00,366,24.02,23.40,null,null,null
2022-03-08T00:35:19Z,21.80,30.95,99,0,43.48,101.21,2.00,416.00,365,24.03,23.38,0,1,1
2022-03-08T00:36:19Z,21.82,30.93,99,0,43.89,101.21,0.00,400.00,365,24.03,23.41,null,null,null
2022-03-08T00:37:19Z,21.84,30.91,99,0,38.32,101.21,3.00,423.00,366,24.03,23.35,null,null,null
2022-03-08T00:38:19Z,21.84,30.93,99,0,39.77,101.20,3.00,423.00,364,24.02,23.40,null,null,null
2022-03-08T00:39:19Z,21.82,30.89,99,0,41.24,101.19,3.00,426.00,363,24.03,23.38,null,null,null
2022-03-08T00:40:19Z,21.80,30.88,99,0,43.01,101.20,3.00,423.00,363,24.04,23.38,0,1,2
