TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2021-06-15T00:00:28Z,29.42,48.99,-1,0,28.40,101.82,66.00,834.00,428,32.95,39.53,null,null,null
2021-06-15T00:01:28Z,29.40,49.03,-1,0,31.02,101.82,63.00,819.00,427,32.97,39.52,11,11,11
2021-06-15T00:02:28Z,29.42,49.06,-1,0,30.85,101.82,66.00,834.00,427,32.97,39.53,null,null,null
2021-06-15T00:03:28Z,29.43,49.01,-1,0,29.72,101.82,66.00,834.00,426,32.95,39.52,null,null,null
2021-06-15T00:04:28Z,29.40,48.97,-1,0,33.15,101.82,66.00,834.00,427,32.97,39.47,null,null,null
2021-06-15T00:05:28Z,29.40,48.94,-1,0,29.35,101.82,63.00,819.00,428,32.94,39.46,null,null,null
2021-06-15T00:06:28Z,29.40,49.01,-1,0,28.61,101.82,66.00,834.00,430,32.99,39.48,8,9,9
2021-06-15T00:07:28Z,29.39,48.90,-1,0,33.00,101.82,62.00,810.00,427,32.97,39.45,null,null,null
2021-06-15T00:08:28Z,29.42,48.98,-1,0,30.22,101.83,62.00,810.00,428,32.97,39.49,null,null,null
2021-06-15T00:09:28Z,29.43,48.94,-1,0,29.98,101.82,67.00,840.00,425,32.97,39.45,null,null,null
2021-06-15T00:10:28Z,29.45,48.86,-1,0,28.45,101.82,57.00,780.00,424,32.95,39.41,null,null,null
2021-06-15T00:11:28Z,29.42,48.88,-1,0,31.65,101.83,69.00,857.00,425,32.98,39.48,8,8,8
2021-06-15T00:12:28Z,29.43,48.92,-1,0,29.13,101.82,66.00,834.00,425,32.94,39.52,null,null,null
2021-06-15T00:13:28Z,29.42,48.86,-1,0,33.23,101.83,66.00,834.00,424,32.95,39.45,null,null,null
2021-06-15T00:14:28Z,29.43,48.91,-1,0,30.95,101.82,67.00,840.00,422,32.95,39.45,null,null,null
2021-06-15T00:15:28Z,29.42,48.90,-1,0,31.41,101.82,67.00,840.00,422,32.95,39.42,null,null,null
2021-06-15T00:16:28Z,29.40,48.88,-1,0,30.81,101.83,66.00,834.00,425,32.95,39.46,7,9,9
2021-06-15T00:17:28Z,29.43,48.89,-1,0,29.90,101.83,67.00,846.00,425,32.94,39.38,null,null,null
2021-06-15T00:18:28Z,29.42,48.89,-1,0,30.64,101.83,67.00,846.00,425,32.94,39.41,null,null,null
2021-06-15T00:19:28Z,29.40,48.84,-1,0,32.65,101.83,62.00,810.00,424,32.95,39.42,null,null,null
2021-06-15T00:20:28Z,29.40,48.81,-1,0,31.68,101.83,67.00,840.00,426,32.94,39.38,null,null,null
2021-06-15T00:21:28Z,29.40,48.85,-1,0,30.75,101.82,60.00,800.00,425,32.94,39.36,8,12,12
2021-06-15T00:22:28Z,29.42,48.82,-1,0,30.29,101.82,66.00,834.00,427,32.94,39.42,null,null,null
2021-06-15T00:23:28Z,29.40,48.75,-1,0,34.05,101.82,66.00,834.00,426,32.94,39.36,null,null,null
2021-06-15T00:24:28Z,29.39,48.81,-1,0,31.30,101.82,63.00,819.00,425,32.94,39.39,null,null,null
2021-06-15T00:25:28Z,29.39,48.78,-1,0,29.16,101.82,63.00,819.00,426,32.92,39.32,null,null,null
2021-06-15T00:26:28Z,29.37,48.76,-1,0,30.85,101.82,63.00,819.00,425,32.92,39.35,8,8,19
2021-06-15T00:27:28Z,29.36,48.71,-1,0,30.21,101.82,62.00,810.00,425,32.94,39.30,null,null,null
2021-06-15T00:28:28Z,29.40,48.75,-1,0,28.61,101.82,64.00,821.00,424,32.91,39.32,null,null,null
2021-06-15T00:29:28Z,29.37,48.79,-1,0,30.53,101.82,62.00,810.00,422,32.92,39.32,null,null,null
2021-06-15T00:30:28Z,29.37,48.77,-1,0,29.28,101.82,62.00,810.00,427,32.92,39.29,null,null,null
2021-06-15T00:31:28Z,29.36,48.72,-1,0,31.35,101.82,63.00,819.00,428,32.92,39.32,10,14,14
2021-06-15T00:32:28Z,29.37,48.72,-1,0,31.18,101.82,61.00,802.00,426,32.92,39.31,null,null,null
2021-06-15T00:33:28Z,29.39,48.69,-1,0,30.27,101.82,65.00,832.00,426,32.88,39.29,null,null,null
2021-06-15T00:34:28Z,29.39,48.68,-1,0,29.26,101.81,61.00,802.00,425,32.89,39.26,null,null,null
2021-06-15T00:35:28Z,29.40,48.71,-1,0,29.09,101.81,65.00,832.00,428,32.89,39.25,null,null,null
2021-06-15T00:36:28Z,29.39,48.65,-1,0,30.85,101.81,59.00,793.00,429,32.91,39.25,9,9,15
2021-06-15T00:37:28Z,29.39,48.67,-1,0,29.98,101.81,62.00,810.00,429,32.91,39.25,null,null,null
2021-06-15T00:38:28Z,29.39,48.65,-1,0,28.60,101.81,62.00,810.00,429,32.94,39.25,null,null,null
2021-06-15T00:39:28Z,29.40,48.60,-1,0,30.89,101.81,64.00,821.00,430,32.92,39.24,null,null,null
