TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2021-11-14T00:00:28Z,21.73,44.93,100,0,39.33,102.28,485.00,1828.00,462,24.30,36.20,2,2,2
2021-11-14T00:01:28Z,21.73,44.83,100,0,34.62,102.28,481.00,1825.00,462,24.32,36.23,null,null,null
2021-11-14T00:02:28Z,21.76,44.84,100,0,38.14,102.28,485.00,1828.00,461,24.30,36.17,null,null,null
2021-11-14T00:03:28Z,21.74,44.88,100,0,37.66,102.28,499.00,1838.00,460,24.32,36.19,null,null,null
2021-11-14T00:04:28Z,21.74,44.91,100,0,36.32,102.28,481.00,1825.00,460,24.32,36.21,null,null,null
2021-11-14T00:05:28Z,21.73,44.95,100,0,38.57,102.28,481.00,1825.00,459,24.30,36.16,4,5,5
2021-11-14T00:06:28Z,21.76,44.80,100,0,34.68,102.28,481.00,1825.00,457,24.32,36.17,null,null,null
2021-11-14T00:07:28Z,21.74,44.83,100,0,40.23,102.28,488.00,1830.00,457,24.30,36.16,null,null,null
2021-11-14T00:08:28Z,21.74,44.87,100,0,37.64,102.28,481.00,1825.00,457,24.32,36.23,null,null,null
2021-11-14T00:09:28Z,21.72,44.90,100,0,41.17,102.29,481.00,1825.00,455,24.30,36.17,null,null,null
2021-11-14T00:10:28Z,21.72,44.91,100,0,40.92,102.28,481.00,1825.00,456,24.29,36.16,6,7,7
2021-11-14T00:11:28Z,21.74,44.84,100,0,42.48,102.28,467.00,1814.00,454,24.32,36.21,null,null,null
2021-11-14T00:12:28Z,21.73,44.84,100,0,43.31,102.28,481.00,1825.00,455,24.32,36.16,null,null,null
2021-11-14T00:13:28Z,21.76,44.90,100,0,41.72,102.28,485.00,1828.00,453,24.32,36.16,null,null,null
2021-11-14T00:14:28Z,21.74,44.91,100,0,41.39,102.28,488.00,1830.00,453,24.29,36.21,null,null,null
2021-11-14T00:15:28Z,21.73,44.96,100,0,38.43,102.28,463.00,1811.00,452,24.32,36.20,4,7,7
2021-11-14T00:16:28Z,21.76,44.83,100,0,39.74,102.28,485.00,1828.00,451,24.32,36.16,null,null,null
2021-11-14T00:17:28Z,21.73,44.88,100,0,39.48,102.28,488.00,1830.00,453,24.32,36.16,null,null,null
2021-11-14T00:18:28Z,21.74,44.86,100,0,36.87,102.29,481.00,1825.00,452,24.32,36.15,null,null,null
2021-11-14T00:19:28Z,21.72,44.91,100,0,36.63,102.29,481.00,1825.00,452,24.30,36.19,null,null,null
2021-11-14T00:20:28Z,21.73,44.91,100,0,33.72,102.29,463.00,1811.00,452,24.30,36.17,4,5,5
2021-11-14T00:21:28Z,21.73,44.77,100,0,42.27,102.28,481.00,1825.00,455,24.33,36.19,null,null,null
2021-11-14T00:22:28Z,21.74,44.81,100,0,36.71,102.29,485.00,1828.00,454,24.30,36.15,null,null,null
2021-11-14T00:23:28Z,21.73,44.87,100,0,41.23,102.29,485.00,1828.00,452,24.32,36.13,null,null,null
2021-11-14T00:24:28Z,21.73,44.83,100,0,39.36,102.29,467.00,1814.00,452,24.32,36.13,null,null,null
2021-11-14T00:25:28Z,21.72,44.88,100,0,42.98,102.29,481.00,1825.00,452,24.30,36.13,2,4,4
2021-11-14T00:26:28Z,21.72,44.79,100,0,40.79,102.29,481.00,1825.00,452,24.30,36.15,null,null,null
2021-11-14T00:27:28Z,21.73,44.83,100,0,42.45,102.29,485.00,1828.00,453,24.30,36.11,null,null,null
2021-11-14T00:28:28Z,21.73,44.83,100,0,39.21,102.29,463.00,1811.00,452,24.30,36.12,null,null,null
2021-11-14T00:29:28Z,21.73,44.77,100,0,35.85,102.29,485.00,1828.00,452,24.30,36.09,null,null,null
2021-11-14T00:30:28Z,21.72,44.81,100,0,43.48,102.29,485.00,1828.00,452,24.32,36.11,3,5,5
2021-11-14T00:31:28Z,21.74,44.75,100,0,42.17,102.28,485.00,1828.00,455,24.30,36.12,null,null,null
2021-11-14T00:32:28Z,21.74,44.83,100,0,39.97,102.29,467.00,1814.00,454,24.29,36.13,null,null,null
2021-11-14T00:33:28Z,21.72,44.78,100,0,42.48,102.29,481.00,1825.00,454,24.32,36.09,null,null,null
2021-11-14T00:34:28Z,21.73,44.80,100,0,37.80,102.29,485.00,1828.00,452,24.29,36.13,null,null,null
2021-11-14T00:35:28Z,21.74,44.82,100,0,40.51,102.29,481.00,1825.00,451,24.30,36.13,3,3,3
2021-11-14T00:36:28Z,21.73,44.69,100,0,40.07,102.29,463.00,1811.00,449,24.30,36.12,null,null,null
2021-11-14T00:37:28Z,21.73,44.80,100,0,39.70,102.29,480.00,1824.00,447,24.27,36.09,null,null,null
2021-11-14T00:38:28Z,21.70,44.75,100,0,43.63,102.29,473.00,1818.00,447,24.29,36.05,null,null,null
2021-11-14T00:39:28Z,21.73,44.77,100,0,40.80,102.29,467.00,1814.00,449,24.29,36.08,null,null,null
