TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-07-21T00:00:07Z,24.67,47.94,100,0,36.73,101.89,8.00,457.00,412,27.11,39.50,0,0,0
2022-07-21T00:01:07Z,24.67,47.94,100,0,33.29,101.90,7.00,447.00,412,27.11,39.49,null,null,null
2022-07-21T00:02:07Z,24.71,47.94,100,0,39.97,101.90,11.00,476.00,413,27.11,39.50,null,null,null
2022-07-21T00:03:07Z,24.70,47.92,100,0,37.74,101.89,11.00,476.00,412,27.14,39.50,null,null,null
2022-07-21T00:04:07Z,24.67,47.90,100,0,38.37,101.90,12.00,480.00,412,27.14,39.44,null,null,null
2022-07-21T00:05:07Z,24.66,47.99,100,0,32.28,101.89,12.00,480.00,410,27.12,39.45,0,0,0
2022-07-21T00:06:07Z,24.67,47.93,100,0,38.00,101.90,11.00,476.00,410,27.11,39.47,null,null,null
2022-07-21T00:07:07Z,24.67,47.90,100,0,37.46,101.89,12.00,480.00,410,27.11,39.46,null,null,null
2022-07-21T00:08:07Z,24.68,47.89,100,0,39.41,101.90,8.00,457.00,408,27.08,39.44,null,null,null
2022-07-21T00:09:07Z,24.66,47.94,100,0,37.22,101.90,7.00,450.00,409,27.08,39.45,null,null,null
2022-07-21T00:10:07Z,24.63,47.92,100,0,41.24,101.89,12.00,480.00,408,27.11,39.46,0,0,0
2022-07-21T00:11:07Z,24.66,47.93,100,0,33.06,101.90,10.00,470.00,408,27.08,39.46,null,null,null
2022-07-21T00:12:07Z,24.67,47.93,100,0,40.10,101.89,12.00,480.00,406,27.09,39.44,null,null,null
2022-07-21T00:13:07Z,24.66,47.91,100,0,39.33,101.90,12.00,480.00,409,27.09,39.47,null,null,null
2022-07-21T00:14:07Z,24.67,47.87,100,0,35.61,101.90,12.00,480.00,413,27.12,39.49,null,null,null
2022-07-21T00:15:07Z,24.63,47.95,100,0,33.67,101.90,12.00,480.00,414,27.09,39.47,0,0,0
2022-07-21T00:16:07Z,24.66,47.89,100,0,36.29,101.90,7.00,447.00,415,27.08,39.43,null,null,null
2022-07-21T00:17:07Z,24.66,47.91,100,0,38.68,101.90,7.00,450.00,411,27.08,39.41,null,null,null
2022-07-21T00:18:07Z,24.66,47.89,100,0,37.81,101.90,11.00,476.00,410,27.08,39.41,null,null,null
2022-07-21T00:19:07Z,24.66,47.92,100,0,37.50,101.90,11.00,476.00,412,27.08,39.43,null,null,null
2022-07-21T00:20:07Z,24.63,47.94,100,0,35.09,101.90,11.00,476.00,410,27.09,39.47,0,0,0
2022-07-21T00:21:07Z,24.64,47.91,100,0,35.62,101.89,12.00,480.00,414,27.06,39.44,null,null,null
2022-07-21T00:22:07Z,24.64,47.86,100,0,36.35,101.89,12.00,480.00,414,27.08,39.44,null,null,null
2022-07-21T00:23:07Z,24.66,47.89,100,0,40.14,101.90,12.00,480.00,415,27.08,39.39,null,null,null
2022-07-21T00:24:07Z,24.63,47.92,100,0,40.77,101.90,12.00,480.00,411,27.08,39.42,null,null,null
2022-07-21T00:25:07Z,24.61,47.92,100,0,36.68,101.90,12.00,480.00,412,27.09,39.46,0,0,0
2022-07-21T00:26:07Z,24.64,47.92,100,0,38.52,101.90,12.00,480.00,414,27.06,39.43,null,null,null
2022-07-21T00:27:07Z,24.63,47.92,100,0,38.21,101.90,12.00,480.00,414,27.05,39.40,null,null,null
2022-07-21T00:28:07Z,24.61,47.87,100,0,34.30,101.90,12.00,480.00,416,27.05,39.39,null,null,null
2022-07-21T00:29:07Z,24.64,47.91,100,0,35.30,101.90,9.00,460.00,415,27.08,39.44,null,null,null
2022-07-21T00:30:07Z,24.60,47.91,100,0,36.19,101.90,8.00,457.00,413,27.06,39.43,0,0,0
2022-07-21T00:31:07Z,24.61,47.88,100,0,37.78,101.90,8.00,457.00,413,27.06,39.42,null,null,null
2022-07-21T00:32:07Z,24.61,47.86,100,0,33.34,101.90,12.00,480.00,416,27.06,39.39,null,null,null
2022-07-21T00:33:07Z,24.60,47.90,100,0,41.23,101.90,12.00,480.00,414,27.06,39.40,null,null,null
2022-07-21T00:34:07Z,24.60,47.91,100,0,32.88,101.90,12.00,485.00,414,27.05,39.40,null,null,null
2022-07-21T00:35:07Z,24.60,47.92,100,0,39.41,101.90,12.00,480.00,412,27.05,39.38,0,0,0
2022-07-21T00:36:07Z,24.61,47.86,100,0,38.98,101.90,11.00,476.00,411,27.04,39.41,null,null,null
2022-07-21T00:37:07Z,24.61,47.86,100,0,39.37,101.90,11.00,476.00,412,27.05,39.40,null,null,null
2022-07-21T00:38:07Z,24.60,47.91,100,0,36.87,101.89,11.00,480.00,413,27.06,39.40,null,null,null
2022-07-21T00:39:07Z,24.59,47.91,100,0,36.73,101.90,12.00,480.00,414,27.04,39.39,null,null,null
2022-07-21T00:40:07Z,24.57,47.89,100,0,38.67,101.89,12.00,480.00,417,27.05,39.38,0,0,0
