TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,SCD30_CO2,SCD30_TEMP,SCD30_HUM,PM_1,PM_25,PM_10
ISO 8601,C,%,%,Lux,dBA,kPa,ppb,ppm,ppm,C,%,ug/m3,ug/m3,ug/m3
Time,Temperature,Humidity,Battery,Light,Noise dBA,Barometric pressure,VOC Gas CCS811,eCO2 Gas CCS811,SCD30 CO2,SCD30 Temperature,SCD30 Humidity,PM 1.0,PM 2.5,PM 10.0
,55,56,10,14,53,58,113,112,158,160,161,89,87,88
2022-02-15T00:00:27Z,19.54,38.64,99,0,29.76,100.14,131.00,1266.00,454,21.97,28.70,0,3,3
2022-02-15T00:01:27Z,19.54,38.38,99,0,34.92,100.15,126.00,1231.00,451,21.97,28.51,null,null,null
2022-02-15T00:02:27Z,19.58,38.42,100,0,34.06,100.14,122.00,1201.00,453,21.97,28.55,null,null,null
2022-02-15T00:03:27Z,19.54,38.34,100,0,29.86,100.14,117.00,1168.00,453,21.95,28.46,null,null,null
2022-02-15T00:04:27Z,19.54,38.25,99,0,28.64,100.14,103.00,1077.00,452,21.95,28.46,null,null,null
2022-02-15T00:05:27Z,19.54,38.23,100,0,29.18,100.15,99.00,1053.00,452,21.93,28.39,0,0,0
2022-02-15T00:06:27Z,19.53,38.25,99,0,30.77,100.15,95.00,1029.00,452,21.95,28.33,null,null,null
2022-02-15T00:07:27Z,19.55,38.27,100,0,27.78,100.14,80.00,930.00,451,21.92,28.34,null,null,null
2022-02-15T00:08:27Z,19.55,38.27,99,0,33.71,100.14,82.00,942.00,453,21.93,28.36,null,null,null
2022-02-15T00:09:27Z,19.54,38.35,100,0,37.41,100.14,78.00,913.00,454,21.92,28.48,null,null,null
2022-02-15T00:10:27Z,19.51,38.41,100,0,32.43,100.14,74.00,889.00,454,21.92,28.55,0,0,0
2022-02-15T00:11:27Z,19.55,38.31,100,0,32.61,100.14,78.00,913.00,452,21.92,28.45,null,null,null
2022-02-15T00:12:27Z,19.53,38.16,100,0,30.60,100.14,77.00,907.00,451,21.91,28.36,null,null,null
2022-02-15T00:13:27Z,19.50,38.23,100,0,30.15,100.14,70.00,863.00,452,21.91,28.34,null,null,null
2022-02-15T00:14:27Z,19.54,38.25,100,0,28.01,100.14,73.00,885.00,455,21.89,28.37,null,null,null
2022-02-15T00:15:27Z,19.50,38.23,100,0,30.03,100.14,74.00,889.00,454,21.89,28.36,0,0,0
2022-02-15T00:16:27Z,19.48,38.23,99,0,30.78,100.14,72.00,874.00,452,21.91,28.31,null,null,null
2022-02-15T00:17:27Z,19.48,38.14,100,0,35.66,100.13,79.00,925.00,449,21.86,28.31,null,null,null
2022-02-15T00:18:27Z,19.50,38.16,100,0,28.91,100.14,79.00,925.00,450,21.84,28.34,null,null,null
2022-02-15T00:19:27Z,19.48,38.19,100,0,30.08,100.13,75.00,895.00,450,21.88,28.37,null,null,null
2022-02-15T00:20:27Z,19.50,38.15,100,0,27.94,100.13,77.00,909.00,449,21.84,28.31,0,0,0
2022-02-15T00:21:27Z,19.48,38.12,99,0,30.08,100.13,76.00,902.00,450,21.83,28.30,null,null,null
2022-02-15T00:22:27Z,19.47,38.01,100,0,30.14,100.12,67.00,840.00,450,21.86,28.22,null,null,null
2022-02-15T00:23:27Z,19.48,38.04,99,0,32.39,100.12,71.00,870.00,449,21.83,28.17,null,null,null
2022-02-15T00:24:27Z,19.47,38.02,100,0,36.67,100.11,70.00,863.00,451,21.86,28.28,null,null,null
2022-02-15T00:25:27Z,19.47,38.05,100,0,31.17,100.11,61.00,804.00,449,21.84,28.22,0,0,0
2022-02-15T00:26:27Z,19.47,38.07,100,0,30.34,100.11,66.00,834.00,450,21.83,28.23,null,null,null
2022-02-15T00:27:27Z,19.48,38.07,100,0,30.83,100.10,64.00,825.00,448,21.84,28.18,null,null,null
2022-02-15T00:28:27Z,19.47,37.93,100,0,33.42,100.10,56.00,768.00,448,21.82,28.09,null,null,null
2022-02-15T00:29:27Z,19.44,37.99,100,0,32.50,100.10,56.00,768.00,447,21.83,28.16,null,null,null
2022-02-15T00:30:27Z,19.44,37.99,99,0,33.09,100.10,54.00,761.00,449,21.82,28.12,0,0,0
2022-02-15T00:31:27Z,19.45,38.02,100,0,34.28,100.10,45.00,699.00,449,21.80,28.17,null,null,null
2022-02-15T00:32:27Z,19.44,38.05,100,0,30.76,100.10,49.00,728.00,451,21.80,28.22,null,null,null
2022-02-15T00:33:27Z,19.44,38.08,100,0,28.17,100.10,50.00,733.00,452,21.80,28.22,null,null,null
2022-02-15T00:34:27Z,19.43,38.02,100,0,28.58,100.10,53.00,748.00,454,21.79,28.22,null,null,null
2022-02-15T00:35:27Z,19.43,38.00,100,0,30.48,100.10,52.00,742.00,455,21.80,28.16,0,0,0
2022-02-15T00:36:27Z,19.41,38.03,99,0,29.97,100.10,50.00,733.00,456,21.77,28.19,null,null,null
2022-02-15T00:37:27Z,19.41,37.98,100,0,32.40,100.10,47.00,715.00,455,21.76,28.14,null,null,null
2022-02-15T00:38:27Z,19.40,38.00,100,0,34.15,100.10,52.00,742.00,457,21.76,28.13,null,null,null
2022-02-15T00:39:27Z,19.40,38.00,100,0,34.21,100.09,53.00,752.00,459,21.76,28.18,null,null,null
2022-02-15T00:40:27Z,19.41,38.05,100,0,30.52,100.09,53.00,752.00,460,21.75,28.22,0,0,0
